plot,habitat,ranch,bdffp_reserve_no,ha_id_number,tag_number,x,y,year
Florestal-CF,CF,EST,1301,6158,378,2.5,6.6,2009
Florestal-CF,CF,EST,1301,6159,379,1.1,0.1,2009
2108,1-ha,DIM,2108,616,333,9.4,4.6,2009
Florestal-CF,CF,EST,1301,6160,380,2.1,1.8,2009
Florestal-CF,CF,EST,1301,6161,381,3.4,7.5,2009
Florestal-CF,CF,EST,1301,6165,385,5,0.3,2009
Florestal-CF,CF,EST,1301,6166,386,4.1,7.4,2009
Florestal-CF,CF,EST,1301,6168,388,8.9,3.8,2009
Florestal-CF,CF,EST,1301,6169,389,6.6,8.7,2009
2108,1-ha,DIM,2108,617,335,8.5,6.5,2009
Florestal-CF,CF,EST,1301,6170,390,1.1,6.6,2009
Florestal-CF,CF,EST,1301,6171,391,2.4,9.8,2009
Florestal-CF,CF,EST,1301,6172,392,6.1,5.2,2009
Florestal-CF,CF,EST,1301,6174,394,5,6,2009
Florestal-CF,CF,EST,1301,6175,395,2.3,2.7,2009
Florestal-CF,CF,EST,1301,6176,396,6.4,4.4,2009
Florestal-CF,CF,EST,1301,6177,397,6.5,9.1,2009
Florestal-CF,CF,EST,1301,6179,399,4.6,1,2009
Florestal-CF,CF,EST,1301,6180,400,3.3,2.6,2009
Florestal-CF,CF,EST,1301,6181,401,3.1,9.8,2009
Florestal-CF,CF,EST,1301,6183,403,7,7.1,2009
Florestal-CF,CF,EST,1301,6184,404,8.7,3.2,2009
Florestal-CF,CF,EST,1301,6185,405,4.5,3,2009
Florestal-CF,CF,EST,1301,6186,406,8.2,6.4,2009
Florestal-CF,CF,EST,1301,6187,407,5.3,8.1,2009
Florestal-CF,CF,EST,1301,6188,408,6.6,6.4,2009
Florestal-CF,CF,EST,1301,6189,409,5,9.6,2009
2108,1-ha,DIM,2108,619,337,8.5,1.95,2009
Florestal-CF,CF,EST,1301,6190,410,2.1,3.7,2009
Florestal-CF,CF,EST,1301,6192,412,7.9,9.7,2009
Florestal-CF,CF,EST,1301,6193,413,0.3,7.8,2009
Florestal-CF,CF,EST,1301,6194,414,6.4,10,2009
Florestal-CF,CF,EST,1301,6195,415,6,5.3,2009
Florestal-CF,CF,EST,1301,6196,416,5.9,1.8,2009
Florestal-CF,CF,EST,1301,6198,418,8.8,4,2009
2107,1-ha,DIM,2107,62,64,1.2,0.9,2009
Florestal-CF,CF,EST,1301,6200,420,8.6,5.2,2009
Florestal-CF,CF,EST,1301,6202,423,6.3,7.7,2009
Florestal-CF,CF,EST,1301,6203,425,5.3,3.9,2009
Florestal-CF,CF,EST,1301,6204,426,0.7,2.4,2009
Florestal-CF,CF,EST,1301,6205,427,5.1,4.1,2009
Florestal-CF,CF,EST,1301,6207,429,5.9,3.6,2009
Florestal-CF,CF,EST,1301,6208,430,5.9,8.7,2009
Florestal-CF,CF,EST,1301,6209,431,1.3,8,2009
2108,1-ha,DIM,2108,621,339,6.3,8.35,2009
Florestal-CF,CF,EST,1301,6210,432,4.7,4.4,2009
Florestal-CF,CF,EST,1301,6213,436,5.3,2.3,2009
Florestal-CF,CF,EST,1301,6214,437,6,7.6,2009
Florestal-CF,CF,EST,1301,6215,438,6.1,7,2009
Florestal-CF,CF,EST,1301,6216,439,6.9,6.3,2009
Florestal-CF,CF,EST,1301,6217,440,5.5,2.7,2009
2108,1-ha,DIM,2108,622,340,6.6,3.1,2009
Florestal-CF,CF,EST,1301,6220,443,9,7.7,2009
Florestal-CF,CF,EST,1301,6221,444,5.7,7.3,2009
Florestal-CF,CF,EST,1301,6222,445,7.3,0.8,2009
Florestal-CF,CF,EST,1301,6223,446,6.8,4.2,2009
Florestal-CF,CF,EST,1301,6224,447,9.4,8.3,2009
Florestal-CF,CF,EST,1301,6225,448,1.7,2.9,2009
Florestal-CF,CF,EST,1301,6226,449,9.2,2.3,2009
Florestal-CF,CF,EST,1301,6228,451,6,3.7,2009
Florestal-CF,CF,EST,1301,6229,452,4,5.9,2009
2108,1-ha,DIM,2108,623,341,0.92,8,2009
Florestal-CF,CF,EST,1301,6230,453,6.9,5.3,2009
Florestal-CF,CF,EST,1301,6231,454,0,1.4,2009
Florestal-CF,CF,EST,1301,6233,456,9.9,4.23,2009
Florestal-CF,CF,EST,1301,6235,458,3.8,4.7,2009
Florestal-CF,CF,EST,1301,6236,459,8.9,5,2009
Florestal-CF,CF,EST,1301,6238,461,6.5,5.6,2009
2108,1-ha,DIM,2108,624,342,5.8,6.45,2009
Florestal-CF,CF,EST,1301,6240,463,7.7,9.9,2009
Florestal-CF,CF,EST,1301,6241,464,5.3,3.4,2009
Florestal-CF,CF,EST,1301,6242,465,4.8,8.2,2009
Florestal-CF,CF,EST,1301,6243,466,6.2,4.2,2009
Florestal-CF,CF,EST,1301,6245,468,9.7,1.9,2009
Florestal-CF,CF,EST,1301,6246,469,2.4,8.9,2009
Florestal-CF,CF,EST,1301,6247,470,6.7,7,2009
Florestal-CF,CF,EST,1301,6248,471,3.9,1.4,2009
Florestal-CF,CF,EST,1301,6249,472,1.5,9.7,2009
2108,1-ha,DIM,2108,625,343,5.7,6.1,2009
Florestal-CF,CF,EST,1301,6252,475,6.1,7.7,2009
Florestal-CF,CF,EST,1301,6253,476,5.5,8.6,2009
Florestal-CF,CF,EST,1301,6254,477,6.2,8.7,2009
Florestal-CF,CF,EST,1301,6256,479,9.6,1.4,2009
Florestal-CF,CF,EST,1301,6258,481,7.3,0.2,2009
Florestal-CF,CF,EST,1301,6259,482,6.9,5.4,2009
2108,1-ha,DIM,2108,626,344,5.5,6.1,2009
Florestal-CF,CF,EST,1301,6260,483,4.8,8.6,2009
Florestal-CF,CF,EST,1301,6261,484,9,8.4,2009
Florestal-CF,CF,EST,1301,6262,485,4.4,8.4,2009
Florestal-CF,CF,EST,1301,6263,486,1.4,8.5,2009
Florestal-CF,CF,EST,1301,6268,491,6,7.7,2009
Florestal-CF,CF,EST,1301,6269,492,0.4,8.8,2009
2108,1-ha,DIM,2108,627,345,3.05,3.51,2009
Florestal-CF,CF,EST,1301,6271,494,9.5,7.4,2009
Florestal-CF,CF,EST,1301,6272,495,6.3,7.9,2009
Florestal-CF,CF,EST,1301,6274,497,4,3.3,2009
Florestal-CF,CF,EST,1301,6275,498,2.8,3,2009
Florestal-CF,CF,EST,1301,6276,499,7.8,5.05,2009
Florestal-CF,CF,EST,1301,6278,501,1.9,4,2009
Florestal-CF,CF,EST,1301,6279,502,0.5,0.2,2009
2108,1-ha,DIM,2108,628,346,4.85,2.5,2009
Florestal-CF,CF,EST,1301,6280,503,6.6,4.3,2009
Florestal-CF,CF,EST,1301,6281,504,9.6,9.6,2009
Florestal-CF,CF,EST,1301,6282,505,0.3,3.6,2009
Florestal-CF,CF,EST,1301,6283,506,7.3,6.9,2009
Florestal-CF,CF,EST,1301,6285,508,6.9,6.3,2009
Florestal-CF,CF,EST,1301,6286,509,0.2,1.3,2009
Florestal-CF,CF,EST,1301,6287,511,4.5,0.1,2009
Florestal-CF,CF,EST,1301,6288,512,3.3,6.8,2009
Florestal-CF,CF,EST,1301,6289,513,7.7,3.7,2009
Florestal-CF,CF,EST,1301,6290,514,7.4,8.7,2009
Florestal-CF,CF,EST,1301,6292,516,5.4,0.6,2009
Florestal-CF,CF,EST,1301,6293,517,7.8,5.2,2009
Florestal-CF,CF,EST,1301,6294,518,2.1,7.3,2009
Florestal-CF,CF,EST,1301,6295,519,7.5,5.8,2009
Florestal-CF,CF,EST,1301,6296,520,2.1,1.3,2009
Florestal-CF,CF,EST,1301,6297,521,9.4,3.3,2009
Florestal-CF,CF,EST,1301,6298,522,7.5,6.2,2009
2108,1-ha,DIM,2108,630,351,1.6,8.5,2009
Florestal-CF,CF,EST,1301,6300,524,2.8,2.8,2009
Florestal-CF,CF,EST,1301,6301,525,1,3.2,2009
Florestal-CF,CF,EST,1301,6302,526,1.9,8.4,2009
Florestal-CF,CF,EST,1301,6303,527,0.4,4.3,2009
Florestal-CF,CF,EST,1301,6304,528,5.5,3.1,2009
Florestal-CF,CF,EST,1301,6305,529,8.1,4.7,2009
Florestal-CF,CF,EST,1301,6306,531,5.2,3.5,2009
Florestal-CF,CF,EST,1301,6307,532,5.6,1.1,2009
Florestal-CF,CF,EST,1301,6308,533,4.3,4.3,2009
Florestal-CF,CF,EST,1301,6309,534,4.9,9,2009
2108,1-ha,DIM,2108,631,352,8.9,5.5,2009
Florestal-CF,CF,EST,1301,6310,535,1.6,1.1,2009
Florestal-CF,CF,EST,1301,6311,536,3.4,6.6,2009
Florestal-CF,CF,EST,1301,6312,537,6.6,5.9,2009
Florestal-CF,CF,EST,1301,6314,539,0.25,9.4,2009
Florestal-CF,CF,EST,1301,6315,540,9.3,2.7,2009
Florestal-CF,CF,EST,1301,6316,541,4,4.6,2009
Florestal-CF,CF,EST,1301,6317,542,7.4,0.1,2009
Florestal-CF,CF,EST,1301,6318,543,5.1,5.8,2009
Florestal-CF,CF,EST,1301,6319,544,9.9,1.5,2009
2108,1-ha,DIM,2108,632,353,0.5,4.2,2009
Florestal-CF,CF,EST,1301,6320,545,5.9,2.2,2009
Florestal-CF,CF,EST,1301,6321,546,6.7,5.9,2009
Florestal-CF,CF,EST,1301,6322,547,4.4,8.3,2009
Florestal-CF,CF,EST,1301,6323,548,4.2,7.6,2009
Florestal-CF,CF,EST,1301,6324,549,4.8,3.9,2009
Florestal-CF,CF,EST,1301,6325,550,3.9,6.6,2009
Florestal-CF,CF,EST,1301,6326,551,5,8,2009
Florestal-CF,CF,EST,1301,6327,552,4.3,4.9,2009
Florestal-CF,CF,EST,1301,6328,553,1.2,9.3,2009
Florestal-CF,CF,EST,1301,6329,554,0.8,3.4,2009
2108,1-ha,DIM,2108,633,354,5,9.8,2009
Florestal-CF,CF,EST,1301,6330,555,5.5,4.7,2009
Florestal-CF,CF,EST,1301,6331,556,7.3,0.4,2009
Florestal-CF,CF,EST,1301,6333,558,3.4,8.9,2009
Florestal-CF,CF,EST,1301,6334,559,2.9,7.7,2009
Florestal-CF,CF,EST,1301,6336,561,4.8,8.5,2009
Florestal-CF,CF,EST,1301,6338,563,5.1,5.9,2009
Florestal-CF,CF,EST,1301,6339,564,9.2,5.8,2009
2108,1-ha,DIM,2108,634,355,1,1.7,2009
Florestal-CF,CF,EST,1301,6340,565,7.9,3.2,2009
Florestal-CF,CF,EST,1301,6341,566,3.4,1.4,2009
Florestal-CF,CF,EST,1301,6342,567,6.7,5.1,2009
Florestal-CF,CF,EST,1301,6343,568,5.6,6.6,2009
Florestal-CF,CF,EST,1301,6344,569,0.7,4,2009
Florestal-CF,CF,EST,1301,6345,570,7.5,7.6,2009
Florestal-CF,CF,EST,1301,6346,571,7.9,2.5,2009
Florestal-CF,CF,EST,1301,6347,572,5.9,8.4,2009
Florestal-CF,CF,EST,1301,6348,573,0.7,3.4,2009
Florestal-CF,CF,EST,1301,6349,574,9.3,3.5,2009
Florestal-CF,CF,EST,1301,6350,575,4.8,6.8,2009
Florestal-CF,CF,EST,1301,6351,576,5.18,0.9,2009
Florestal-CF,CF,EST,1301,6352,576,5.2,0.9,2009
Florestal-CF,CF,EST,1301,6353,577,2.9,9.2,2009
Florestal-CF,CF,EST,1301,6354,578,0.6,2.7,2009
Florestal-CF,CF,EST,1301,6356,580,7.1,7.2,2009
Florestal-CF,CF,EST,1301,6357,581,0.3,2,2009
Florestal-CF,CF,EST,1301,6358,582,0.1,2.2,2009
Florestal-CF,CF,EST,1301,6359,583,1,8.1,2009
2108,1-ha,DIM,2108,636,360,2.3,6.5,2009
Florestal-CF,CF,EST,1301,6361,585,8.7,3.6,2009
Florestal-CF,CF,EST,1301,6362,586,2,7.6,2009
Florestal-CF,CF,EST,1301,6363,587,9,2.9,2009
Florestal-CF,CF,EST,1301,6364,588,3.7,7.6,2009
Florestal-CF,CF,EST,1301,6365,589,2.7,7.7,2009
Florestal-CF,CF,EST,1301,6366,590,9.2,4.6,2009
Florestal-CF,CF,EST,1301,6368,592,6.7,1.1,2009
Florestal-CF,CF,EST,1301,6369,593,2.5,9.2,2009
Florestal-CF,CF,EST,1301,6370,594,8.4,2.6,2009
Florestal-CF,CF,EST,1301,6371,595,2.7,7.4,2009
Florestal-CF,CF,EST,1301,6372,596,4.7,0.4,2009
Florestal-CF,CF,EST,1301,6373,597,4.5,7,2009
Florestal-CF,CF,EST,1301,6374,598,6,3.2,2009
Florestal-CF,CF,EST,1301,6375,599,9.9,2.7,2009
Florestal-CF,CF,EST,1301,6376,600,0.2,2.6,2009
Florestal-CF,CF,EST,1301,6378,602,3.3,6.5,2009
Florestal-CF,CF,EST,1301,6380,604,5.1,3.8,2009
Florestal-CF,CF,EST,1301,6382,606,0,1,2009
Florestal-CF,CF,EST,1301,6385,610,6.6,1.3,2009
2108,1-ha,DIM,2108,639,369,1.37,5.55,2009
Florestal-CF,CF,EST,1301,6392,617,1.5,5,2009
Florestal-CF,CF,EST,1301,6393,618,4.1,9.4,2009
Florestal-CF,CF,EST,1301,6402,628,3.7,4.3,2009
Florestal-CF,CF,EST,1301,6404,630,1,4.5,2009
Florestal-CF,CF,EST,1301,6406,632,9.6,1.9,2009
2108,1-ha,DIM,2108,641,391,6.5,0.5,2009
Florestal-CF,CF,EST,1301,6414,640,3,5.1,2009
Florestal-CF,CF,EST,1301,6420,646,5.7,9.4,2009
Florestal-CF,CF,EST,1301,6422,648,2.5,4.4,2009
Florestal-CF,CF,EST,1301,6427,653,9.95,9.7,2009
2108,1-ha,DIM,2108,644,394,5.5,7.8,2009
Florestal-CF,CF,EST,1301,6444,670,1.4,2.2,2009
2108,1-ha,DIM,2108,645,395,1.5,4.4,2009
2108,1-ha,DIM,2108,646,396,8.3,5.2,2009
Florestal-CF,CF,EST,1301,6469,695,6.9,3.8,2009
2108,1-ha,DIM,2108,647,397,2,3.3,2009
2108,1-ha,DIM,2108,648,398,2.2,2,2009
2108,1-ha,DIM,2108,649,399,4.4,7.4,2009
Florestal-CF,CF,EST,1301,6490,716,6.9,2.6,2009
Florestal-CF,CF,EST,1301,6502,728,2.2,4,2009
Florestal-CF,CF,EST,1301,6506,732,7,0.2,2009
Florestal-CF,CF,EST,1301,6507,733,1.95,0.58,2009
Florestal-CF,CF,EST,1301,6510,736,3,8.5,2009
Florestal-CF,CF,EST,1301,6513,739,0.6,1.4,2009
Florestal-CF,CF,EST,1301,6515,741,9.8,7.4,2009
Florestal-CF,CF,EST,1301,6517,743,9.7,7.4,2009
Florestal-CF,CF,EST,1301,6519,745,1.1,1.7,2009
Florestal-CF,CF,EST,1301,6520,746,0.6,9.6,2009
Florestal-CF,CF,EST,1301,6521,747,8.2,9.6,2009
Florestal-CF,CF,EST,1301,6522,748,9.1,9.5,2009
Florestal-CF,CF,EST,1301,6531,757,10,8.8,2009
Florestal-CF,CF,EST,1301,6532,758,1.9,8.8,2009
Florestal-CF,CF,EST,1301,6536,762,6.3,9.87,2009
Florestal-CF,CF,EST,1301,6537,763,9.1,7.6,2009
Florestal-CF,CF,EST,1301,6543,769,4.9,3.6,2009
Florestal-CF,CF,EST,1301,6546,772,2.3,0.5,2009
Florestal-CF,CF,EST,1301,6549,775,5.8,9.76,2009
Florestal-CF,CF,EST,1301,6550,776,0.6,3.8,2009
Florestal-CF,CF,EST,1301,6555,781,4.9,8.9,2009
Florestal-CF,CF,EST,1301,6556,782,6.1,1.6,2009
Florestal-CF,CF,EST,1301,6557,783,5.6,10,2009
Florestal-CF,CF,EST,1301,6562,788,7.2,0.3,2009
Florestal-CF,CF,EST,1301,6564,790,4.2,6.7,2009
Florestal-CF,CF,EST,1301,6567,793,5,9.8,2009
Florestal-CF,CF,EST,1301,6569,795,0.2,3.8,2009
Florestal-CF,CF,EST,1301,6572,798,2,6.8,2009
Florestal-CF,CF,EST,1301,6576,802,4.5,4.5,2009
Florestal-CF,CF,EST,1301,6579,805,2.7,10,2009
Florestal-CF,CF,EST,1301,6581,807,4.8,2.4,2009
Florestal-CF,CF,EST,1301,6583,809,4.3,1.5,2009
Florestal-CF,CF,EST,1301,6584,810,2.6,8.8,2009
Florestal-CF,CF,EST,1301,6586,812,1.8,5.5,2009
Florestal-CF,CF,EST,1301,6587,813,5,7.5,2009
Florestal-CF,CF,EST,1301,6589,815,1.7,5.8,2009
Florestal-CF,CF,EST,1301,6590,816,1,9.2,2009
Florestal-CF,CF,EST,1301,6591,817,1.4,1.9,2009
Florestal-CF,CF,EST,1301,6592,818,0.6,9.9,2009
Florestal-CF,CF,EST,1301,6593,819,1.8,2.4,2009
Florestal-CF,CF,EST,1301,6596,822,6.2,6.1,2009
2107,1-ha,DIM,2107,66,69,4.6,0.5,2009
Florestal-CF,CF,EST,1301,6602,828,0.3,2.6,2009
Florestal-CF,CF,EST,1301,6603,829,2,3.6,2009
Florestal-CF,CF,EST,1301,6604,830,4.7,5,2009
Florestal-CF,CF,EST,1301,6606,832,4.2,5.1,2009
Florestal-CF,CF,EST,1301,6610,836,2.2,9.62,2009
Florestal-CF,CF,EST,1301,6615,841,1.1,9.1,2009
Florestal-CF,CF,EST,1301,6616,842,2.9,8.4,2009
Florestal-CF,CF,EST,1301,6617,843,4.4,4.3,2009
Florestal-CF,CF,EST,1301,6624,850,1.4,3.4,2009
Florestal-CF,CF,EST,1301,6627,853,5.3,3.5,2009
Florestal-CF,CF,EST,1301,6631,857,1,4.9,2009
Florestal-CF,CF,EST,1301,6634,860,7.4,9.3,2009
Florestal-CF,CF,EST,1301,6635,861,1.4,4.3,2009
Florestal-CF,CF,EST,1301,6637,864,7.2,3.3,2009
Florestal-CF,CF,EST,1301,6639,866,2.3,1,2009
Florestal-CF,CF,EST,1301,6641,868,2.1,3.3,2009
Florestal-CF,CF,EST,1301,6648,875,7.6,4.7,2009
Florestal-CF,CF,EST,1301,6650,877,2,9.85,2009
Florestal-CF,CF,EST,1301,6656,883,3.6,9.1,2009
Florestal-CF,CF,EST,1301,6664,891,4.2,4.2,2009
Florestal-CF,CF,EST,1301,6666,893,2.2,7.1,2009
Florestal-CF,CF,EST,1301,6667,894,9.4,8.8,2009
Florestal-CF,CF,EST,1301,6668,895,1.9,8.4,2009
Florestal-CF,CF,EST,1301,6671,898,1.3,5.2,2009
Florestal-CF,CF,EST,1301,6677,905,4.1,9.2,2009
Florestal-CF,CF,EST,1301,6679,907,5.3,1,2009
Florestal-CF,CF,EST,1301,6680,908,9,0.1,2009
Florestal-CF,CF,EST,1301,6682,910,4.7,3.6,2009
Florestal-CF,CF,EST,1301,6683,911,2.1,7.1,2009
Florestal-CF,CF,EST,1301,6692,921,6,4.4,2009
Florestal-CF,CF,EST,1301,6695,924,9.4,6.6,2009
Florestal-CF,CF,EST,1301,6696,925,0.4,3.1,2009
Florestal-CF,CF,EST,1301,6698,927,5.2,3.9,2009
Florestal-CF,CF,EST,1301,6699,928,1.6,6,2009
2107,1-ha,DIM,2107,67,70,2,9.3,2009
Florestal-CF,CF,EST,1301,6701,930,7.8,4.4,2009
Florestal-CF,CF,EST,1301,6702,931,6.6,9.5,2009
Florestal-CF,CF,EST,1301,6708,937,2.7,5.4,2009
Florestal-CF,CF,EST,1301,6709,938,7.7,0.8,2009
Florestal-CF,CF,EST,1301,6715,944,4.1,4.8,2009
Florestal-CF,CF,EST,1301,6719,948,8.1,7.8,2009
Florestal-CF,CF,EST,1301,6720,949,6.7,6.6,2009
Florestal-CF,CF,EST,1301,6726,955,9.8,4.6,2009
Florestal-CF,CF,EST,1301,6727,956,8.2,0.7,2009
Florestal-CF,CF,EST,1301,6731,960,2.5,7.4,2009
Florestal-CF,CF,EST,1301,6733,962,8.4,7.5,2009
Florestal-CF,CF,EST,1301,6737,966,6,2.6,2009
Florestal-CF,CF,EST,1301,6740,969,7.4,4,2009
Florestal-CF,CF,EST,1301,6742,971,4.6,4,2009
Florestal-CF,CF,EST,1301,6744,973,3.2,9.7,2009
Florestal-CF,CF,EST,1301,6749,978,3.8,0.5,2009
Florestal-CF,CF,EST,1301,6760,989,9.1,2.8,2009
Florestal-CF,CF,EST,1301,6768,997,9.1,8.3,2009
Florestal-CF,CF,EST,1301,6771,1000,9.1,2.3,2009
Florestal-CF,CF,EST,1301,6772,1001,4.2,2.7,2009
Florestal-CF,CF,EST,1301,6773,1002,1,1.9,2009
Florestal-CF,CF,EST,1301,6790,1019,5.6,9.6,2009
Florestal-CF,CF,EST,1301,6792,1021,3.5,6.6,2009
2107,1-ha,DIM,2107,68,72,5.9,2.6,2009
Florestal-CF,CF,EST,1301,6801,1031,8.2,2.8,2009
Florestal-CF,CF,EST,1301,6806,1036,1.4,9.3,2009
Florestal-CF,CF,EST,1301,6809,1039,1.9,9.1,2009
Florestal-CF,CF,EST,1301,6810,1040,8.1,2.7,2009
Florestal-CF,CF,EST,1301,6811,1042,8.4,1.4,2009
Florestal-CF,CF,EST,1301,6815,1047,1.3,5.9,2009
Florestal-CF,CF,EST,1301,6820,1052,7.8,0.1,2009
Florestal-CF,CF,EST,1301,6821,1053,7.4,8.4,2009
Florestal-CF,CF,EST,1301,6823,1055,0.7,3,2009
Florestal-CF,CF,EST,1301,6829,1061,9.3,0.3,2009
Florestal-CF,CF,EST,1301,6833,1065,2.9,5.2,2009
Florestal-CF,CF,EST,1301,6838,1070,2.1,0,2009
Florestal-CF,CF,EST,1301,6842,1074,1.8,6.6,2009
Florestal-CF,CF,EST,1301,6846,1078,7.9,3,2009
Florestal-CF,CF,EST,1301,6854,1086,5.7,9.7,2009
Florestal-CF,CF,EST,1301,6855,1087,2,8.9,2009
Florestal-CF,CF,EST,1301,6857,1089,0.2,3.1,2009
Florestal-CF,CF,EST,1301,6858,1090,4.7,5,2009
Florestal-CF,CF,EST,1301,6859,1091,8.3,8.3,2009
Florestal-CF,CF,EST,1301,6862,1094,9.84,4.9,2009
Florestal-CF,CF,EST,1301,6863,1095,0.6,9.1,2009
Florestal-CF,CF,EST,1301,6864,1096,8.4,0.6,2009
Florestal-CF,CF,EST,1301,6865,1097,2.2,9.8,2009
Florestal-CF,CF,EST,1301,6867,1099,0.6,1.4,2009
Florestal-CF,CF,EST,1301,6868,1100,9.9,8.1,2009
Florestal-CF,CF,EST,1301,6876,1108,8.3,6.9,2009
Florestal-CF,CF,EST,1301,6881,1113,2.5,2.3,2009
Florestal-CF,CF,EST,1301,6890,1122,7.1,3.2,2009
Florestal-CF,CF,EST,1301,6892,1124,7,9.1,2009
Florestal-CF,CF,EST,1301,6899,1131,7.3,2.4,2009
Florestal-CF,CF,EST,1301,6904,1136,0.9,2,2009
Florestal-CF,CF,EST,1301,6908,1141,9.3,5,2009
Florestal-CF,CF,EST,1301,6912,1145,5.1,2.2,2009
Florestal-CF,CF,EST,1301,6917,1150,5.1,5.1,2009
Florestal-CF,CF,EST,1301,6918,1151,2.8,2.5,2009
Florestal-CF,CF,EST,1301,6921,1154,2.8,2.9,2009
Florestal-CF,CF,EST,1301,6924,1157,0.4,4.3,2009
Florestal-CF,CF,EST,1301,6933,1166,6.3,0.7,2009
Florestal-CF,CF,EST,1301,6948,1181,1.8,2.1,2009
Florestal-CF,CF,EST,1301,6950,1183,3.2,6.5,2009
Florestal-CF,CF,EST,1301,6951,1184,8,4,2009
Florestal-CF,CF,EST,1301,6960,1193,6.3,0.9,2009
Florestal-CF,CF,EST,1301,6961,1194,6,8.4,2009
Florestal-CF,CF,EST,1301,6963,1196,8,0.3,2009
Florestal-CF,CF,EST,1301,6966,1199,4.1,2.2,2009
Florestal-CF,CF,EST,1301,6988,1221,6.1,0.5,2009
Florestal-CF,CF,EST,1301,6989,1222,0.6,2.3,2009
Florestal-CF,CF,EST,1301,6990,1223,2.4,2.4,2009
Florestal-CF,CF,EST,1301,6995,1228,1.3,2.7,2009
Florestal-CF,CF,EST,1301,6999,1232,0.4,1.7,2009
2107,1-ha,DIM,2107,7,7,8.2,3.9,2009
2107,1-ha,DIM,2107,70,74,6.4,6.8,2009
Florestal-CF,CF,EST,1301,7003,1236,1.6,6.7,2009
Florestal-CF,CF,EST,1301,7004,1237,3.5,5.3,2009
Florestal-CF,CF,EST,1301,7008,1241,0.9,8.8,2009
Florestal-CF,CF,EST,1301,7009,1242,0.3,8.2,2009
Florestal-CF,CF,EST,1301,7010,1243,6.1,7.5,2009
Florestal-CF,CF,EST,1301,7011,1244,8.7,9.4,2009
Florestal-CF,CF,EST,1301,7012,1245,9.9,5.7,2009
Florestal-CF,CF,EST,1301,7016,1250,2.5,2.7,2009
Florestal-CF,CF,EST,1301,7025,1259,2.6,0.7,2009
Florestal-CF,CF,EST,1301,7027,1261,7,5.8,2009
Florestal-CF,CF,EST,1301,7031,1265,4.9,8.4,2009
Florestal-CF,CF,EST,1301,7033,1267,4.6,0.6,2009
Florestal-CF,CF,EST,1301,7035,1268,3.6,5.6,2009
Florestal-CF,CF,EST,1301,7036,1269,3,7.1,2009
Florestal-CF,CF,EST,1301,7037,1270,4.9,3.1,2009
Florestal-CF,CF,EST,1301,7038,1271,5.9,6.8,2009
Florestal-CF,CF,EST,1301,7039,1272,8.4,5.9,2009
Florestal-CF,CF,EST,1301,7040,1273,0.8,0.5,2009
Florestal-CF,CF,EST,1301,7043,1276,2.2,0.6,2009
Florestal-CF,CF,EST,1301,7045,1278,2.2,3.9,2009
Florestal-CF,CF,EST,1301,7047,1280,4.3,1.7,2009
Florestal-CF,CF,EST,1301,7049,1282,6.8,3.4,2009
Florestal-CF,CF,EST,1301,7050,1283,0.7,5.7,2009
Florestal-CF,CF,EST,1301,7051,1284,6.6,8.2,2009
Florestal-CF,CF,EST,1301,7052,1285,8.7,9.5,2009
Florestal-CF,CF,EST,1301,7054,1287,5.7,0.1,2009
Florestal-CF,CF,EST,1301,7057,1290,9.6,5.4,2009
Florestal-CF,CF,EST,1301,7058,1291,4.6,9.7,2009
Florestal-CF,CF,EST,1301,7059,1292,7.5,9.2,2009
Florestal-CF,CF,EST,1301,7061,1294,0.4,9.2,2009
Florestal-CF,CF,EST,1301,7062,1295,1.6,7.1,2009
Florestal-CF,CF,EST,1301,7063,1296,7.2,5,2009
Florestal-CF,CF,EST,1301,7069,1402,4.8,10,2009
Florestal-CF,CF,EST,1301,7071,1404,6.5,4.9,2009
Florestal-CF,CF,EST,1301,7076,1409,0.4,7.9,2009
Florestal-CF,CF,EST,1301,7077,1410,5.2,3.4,2009
Florestal-CF,CF,EST,1301,7078,1411,9.3,5.2,2009
Florestal-CF,CF,EST,1301,7094,1427,5.9,4.9,2009
Florestal-CF,CF,EST,1301,7101,1434,4.6,4.2,2009
Florestal-CF,CF,EST,1301,7108,1441,6.5,4.6,2009
Florestal-CF,CF,EST,1301,7109,1442,4.7,7.4,2009
Florestal-CF,CF,EST,1301,7111,1444,6.6,5.6,2009
Florestal-CF,CF,EST,1301,7113,1446,2.2,9.7,2009
Florestal-CF,CF,EST,1301,7114,1447,2.6,1.3,2009
Florestal-CF,CF,EST,1301,7117,1450,5,9.2,2009
Florestal-CF,CF,EST,1301,7123,1456,1.2,2.2,2009
Florestal-CF,CF,EST,1301,7127,1460,8.2,8,2009
Florestal-CF,CF,EST,1301,7128,1461,6.7,5.5,2009
Florestal-CF,CF,EST,1301,7129,1462,4.7,8.6,2009
Florestal-CF,CF,EST,1301,7130,1463,3.1,6.3,2009
Florestal-CF,CF,EST,1301,7131,1464,3.5,3.1,2009
Florestal-CF,CF,EST,1301,7133,1466,6.3,4.3,2009
Florestal-CF,CF,EST,1301,7134,1467,4.6,8,2009
Florestal-CF,CF,EST,1301,7136,1469,2.2,2.1,2009
Florestal-CF,CF,EST,1301,7141,1473,1.9,5.5,2009
Florestal-CF,CF,EST,1301,7142,1474,9.9,2.7,2009
Florestal-CF,CF,EST,1301,7143,1475,9.9,4,2009
